Date,Time,Total_trips_from_LGA,Total_trips_to_LGA,5min_saved_time_pickup,5min_saved_rides_pickup,5min_saved_time_dropoff,5min_saved_rides_dropoff,5min_av_per_saved_time_pickup,5min_av_per_saved_rides_pickup,5min_av_per_saved_time_dropoff,5min_av_per_saved_rides_dropoff,5min_av_computation_time_pickup,5min_av_computation_time_dropoff,10min_saved_time_pickup,10min_saved_rides_pickup,10min_saved_time_dropoff,10min_saved_rides_dropoff,10min_av_per_saved_time_pickup,10min_av_per_saved_rides_pickup,10min_av_per_saved_time_dropoff,10min_av_per_saved_rides_dropoff,10min_av_computation_time_pickup,10min_av_computation_time_dropoff
2016-05-09,07:00:00,379,413,1499.0000,162,1737.0000,184,0.3502,0.4274,0.3685,0.4455,0.0163,0.0148,1565.0000,169,1812.0000,191,0.3657,0.4459,0.3844,0.4625,0.0489,0.0526
2016-05-09,08:00:00,682,336,2688.0000,302,1339.0000,141,0.3516,0.4428,0.3513,0.4196,0.0353,0.0115,2745.0000,309,1435.0000,150,0.3590,0.4531,0.3764,0.4464,0.1779,0.0285
2016-05-09,09:00:00,718,305,2938.0000,326,1282.0000,132,0.3583,0.4540,0.3640,0.4328,0.0416,0.0119,3011.0000,335,1333.0000,139,0.3672,0.4666,0.3785,0.4557,0.2164,0.0269
2016-05-09,10:00:00,759,242,3126.0000,340,1018.0000,105,0.3608,0.4480,0.3692,0.4339,0.0460,0.0089,3232.0000,353,1049.0000,107,0.3731,0.4651,0.3805,0.4421,0.2749,0.0188
2016-05-09,11:00:00,842,308,3679.0000,384,1242.0000,129,0.3746,0.4561,0.3505,0.4188,0.0567,0.0128,3808.0000,399,1317.0000,137,0.3878,0.4739,0.3716,0.4448,0.3995,0.0272
2016-05-09,12:00:00,672,296,2773.0000,294,1232.0000,128,0.3617,0.4375,0.3660,0.4324,0.0322,0.0106,2862.0000,307,1335.0000,138,0.3733,0.4568,0.3966,0.4662,0.1593,0.0260
2016-05-09,13:00:00,602,334,2472.0000,261,1396.0000,144,0.3561,0.4336,0.3668,0.4311,0.0302,0.0126,2553.0000,274,1486.0000,153,0.3678,0.4551,0.3904,0.4581,0.1248,0.0336
2016-05-09,14:00:00,635,378,2476.0000,276,1619.0000,166,0.3409,0.4346,0.3738,0.4392,0.0296,0.0138,2646.0000,293,1676.0000,173,0.3643,0.4614,0.3870,0.4577,0.1420,0.0420
2016-05-09,15:00:00,749,337,3010.0000,335,1440.0000,146,0.3558,0.4473,0.3741,0.4332,0.0390,0.0138,3083.0000,346,1496.0000,152,0.3644,0.4619,0.3887,0.4510,0.2137,0.0336
2016-05-09,16:00:00,736,313,2960.0000,324,1259.0000,129,0.3541,0.4402,0.3544,0.4121,0.0382,0.0112,3081.0000,337,1353.0000,139,0.3685,0.4579,0.3809,0.4441,0.1960,0.0280
2016-05-09,17:00:00,714,223,2665.0000,303,825.0000,87,0.3323,0.4244,0.3387,0.3901,0.0327,0.0086,2846.0000,326,889.0000,95,0.3549,0.4566,0.3649,0.4260,0.1657,0.0167
2016-05-09,18:00:00,797,129,3204.0000,345,438.0000,45,0.3504,0.4329,0.2982,0.3488,0.0422,0.0062,3349.0000,363,498.0000,51,0.3663,0.4555,0.3390,0.3953,0.2142,0.0097
2016-05-09,19:00:00,740,70,2890.0000,321,201.0000,20,0.3403,0.4338,0.2799,0.2857,0.0377,0.0050,3035.0000,336,234.0000,23,0.3574,0.4541,0.3259,0.3286,0.2011,0.0069
2016-05-09,20:00:00,687,25,2660.0000,298,32.0000,5,0.3417,0.4338,0.1592,0.2000,0.0422,0.0053,2755.0000,313,32.0000,5,0.3539,0.4556,0.1592,0.2000,0.1480,0.0046
2016-05-09,21:00:00,735,24,2837.0000,317,23.0000,3,0.3383,0.4313,0.1111,0.1250,0.0355,0.0040,2986.0000,336,27.0000,4,0.3561,0.4571,0.1304,0.1667,0.1800,0.0044
2016-05-09,22:00:00,686,11,2465.0000,284,0.0000,0,0.3185,0.4140,0.0000,0.0000,0.0316,0.0049,2639.0000,308,0.0000,0,0.3410,0.4490,0.0000,0.0000,0.1228,0.0040
2016-05-09,23:00:00,712,14,2543.0000,299,4.0000,1,0.3146,0.4199,0.0755,0.0714,0.0343,0.0043,2742.0000,321,5.0000,2,0.3393,0.4508,0.0943,0.1429,0.1388,0.0043
2016-05-10,00:00:00,135,8,355.0000,44,0.0000,0,0.2448,0.3259,0.0000,0.0000,0.0090,0.0041,393.0000,48,0.0000,0,0.2710,0.3556,0.0000,0.0000,0.0117,0.0039
2016-05-10,01:00:00,2,0,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0044,0.0039,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0046,0.0043
2016-05-10,02:00:00,0,0,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0045,0.0039,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0046,0.0044
2016-05-10,03:00:00,0,27,0.0000,0,43.0000,5,0.0000,0.0000,0.1419,0.1852,0.0051,0.0041,0.0000,0,61.0000,7,0.0000,0.0000,0.2013,0.2593,0.0062,0.0047
2016-05-10,04:00:00,5,155,0.0000,0,536.0000,59,0.0000,0.0000,0.3016,0.3806,0.0065,0.0087,0.0000,0,620.0000,67,0.0000,0.0000,0.3489,0.4323,0.0062,0.0127
2016-05-10,05:00:00,8,266,0.0000,0,1074.0000,113,0.0000,0.0000,0.3514,0.4248,0.0046,0.0112,4.0000,1,1134.0000,119,0.0769,0.1250,0.3711,0.4474,0.0060,0.0224
2016-05-10,06:00:00,24,332,28.0000,4,1357.0000,144,0.1530,0.1667,0.3566,0.4337,0.0070,0.0136,34.0000,6,1441.0000,153,0.1858,0.2500,0.3787,0.4608,0.0075,0.0348
2016-05-10,07:00:00,366,322,1540.0000,158,1320.0000,139,0.3573,0.4317,0.3577,0.4317,0.0167,0.0159,1635.0000,168,1379.0000,146,0.3794,0.4590,0.3737,0.4534,0.0551,0.0303
2016-05-10,08:00:00,461,252,1876.0000,200,1028.0000,107,0.3514,0.4338,0.3568,0.4246,0.0244,0.0118,1961.0000,209,1119.0000,117,0.3674,0.4534,0.3884,0.4643,0.0718,0.0213
2016-05-10,09:00:00,609,225,2493.0000,268,908.0000,92,0.3595,0.4401,0.3421,0.4089,0.0288,0.0091,2601.0000,280,997.0000,100,0.3751,0.4598,0.3757,0.4444,0.1460,0.0193
2016-05-10,10:00:00,760,221,3162.0000,337,927.0000,94,0.3605,0.4434,0.3550,0.4253,0.0543,0.0093,3304.0000,352,1002.0000,101,0.3767,0.4632,0.3838,0.4570,0.3162,0.0165
2016-05-10,11:00:00,551,263,2293.0000,236,1137.0000,115,0.3551,0.4283,0.3760,0.4373,0.0240,0.0100,2380.0000,246,1207.0000,122,0.3685,0.4465,0.3991,0.4639,0.1091,0.0210
2016-05-10,12:00:00,550,319,2187.0000,237,1395.0000,140,0.3516,0.4309,0.3784,0.4389,0.0239,0.0120,2282.0000,249,1469.0000,147,0.3668,0.4527,0.3984,0.4608,0.1045,0.0309
2016-05-10,13:00:00,457,384,1753.0000,195,1641.0000,169,0.3349,0.4267,0.3735,0.4401,0.0196,0.0140,1882.0000,208,1687.0000,174,0.3596,0.4551,0.3839,0.4531,0.0683,0.0455
2016-05-10,14:00:00,669,418,2590.0000,288,1882.0000,190,0.3381,0.4305,0.3874,0.4545,0.0333,0.0164,2735.0000,307,1927.0000,194,0.3570,0.4589,0.3967,0.4641,0.1836,0.0667
2016-05-10,15:00:00,598,394,2432.0000,259,1788.0000,176,0.3513,0.4331,0.3895,0.4467,0.0263,0.0148,2528.0000,270,1851.0000,183,0.3652,0.4515,0.4032,0.4645,0.1189,0.0515
2016-05-10,16:00:00,555,325,2085.0000,233,1507.0000,146,0.3282,0.4198,0.3904,0.4492,0.0227,0.0120,2199.0000,246,1584.0000,154,0.3461,0.4432,0.4104,0.4738,0.0863,0.0331
2016-05-10,17:00:00,681,232,2662.0000,297,962.0000,98,0.3449,0.4361,0.3637,0.4224,0.0671,0.0127,2810.0000,313,995.0000,102,0.3640,0.4596,0.3762,0.4397,0.2212,0.0237
2016-05-10,18:00:00,731,160,2785.0000,311,613.0000,63,0.3373,0.4254,0.3539,0.3937,0.0465,0.0081,2902.0000,330,650.0000,67,0.3515,0.4514,0.3753,0.4188,0.1678,0.0112
2016-05-10,19:00:00,681,75,2633.0000,291,246.0000,25,0.3390,0.4273,0.3276,0.3333,0.0314,0.0052,2761.0000,305,258.0000,26,0.3555,0.4479,0.3435,0.3467,0.1572,0.0066
2016-05-10,20:00:00,620,33,2299.0000,257,79.0000,8,0.3256,0.4145,0.2257,0.2424,0.0248,0.0042,2501.0000,279,88.0000,9,0.3542,0.4500,0.2514,0.2727,0.1055,0.0050
2016-05-10,21:00:00,643,25,2477.0000,276,28.0000,3,0.3328,0.4292,0.1340,0.1200,0.0399,0.0056,2616.0000,291,28.0000,3,0.3515,0.4526,0.1340,0.1200,0.1747,0.0046
2016-05-10,22:00:00,555,11,1918.0000,225,0.0000,0,0.3099,0.4054,0.0000,0.0000,0.0225,0.0054,2061.0000,244,0.0000,0,0.3330,0.4396,0.0000,0.0000,0.0793,0.0040
2016-05-10,23:00:00,551,11,1907.0000,228,0.0000,0,0.3109,0.4138,0.0000,0.0000,0.0218,0.0039,2047.0000,245,0.0000,0,0.3338,0.4446,0.0000,0.0000,0.0764,0.0041
2016-05-11,00:00:00,167,5,528.0000,63,0.0000,0,0.2822,0.3772,0.0000,0.0000,0.0104,0.0042,562.0000,66,0.0000,0,0.3004,0.3952,0.0000,0.0000,0.0169,0.0045
2016-05-11,01:00:00,4,6,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0045,0.0040,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0050,0.0040
2016-05-11,02:00:00,1,4,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0047,0.0043,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0055,0.0044
2016-05-11,03:00:00,0,33,0.0000,0,106.0000,11,0.0000,0.0000,0.2704,0.3333,0.0049,0.0051,0.0000,0,117.0000,12,0.0000,0.0000,0.2985,0.3636,0.0067,0.0083
2016-05-11,04:00:00,2,171,0.0000,0,668.0000,71,0.0000,0.0000,0.3396,0.4152,0.0049,0.0090,0.0000,0,725.0000,77,0.0000,0.0000,0.3686,0.4503,0.0056,0.0127
2016-05-11,05:00:00,9,288,0.0000,0,1204.0000,127,0.0000,0.0000,0.3619,0.4410,0.0047,0.0108,5.0000,1,1275.0000,134,0.0549,0.1111,0.3832,0.4653,0.0076,0.0242
2016-05-11,06:00:00,28,478,28.0000,4,2075.0000,215,0.1505,0.1429,0.3804,0.4498,0.0061,0.0210,37.0000,5,2178.0000,225,0.1989,0.1786,0.3993,0.4707,0.0078,0.0632
2016-05-11,07:00:00,305,293,1271.0000,132,1248.0000,128,0.3626,0.4328,0.3653,0.4369,0.0129,0.0106,1305.0000,137,1327.0000,137,0.3723,0.4492,0.3885,0.4676,0.0406,0.0247
2016-05-11,08:00:00,407,281,1564.0000,170,1171.0000,118,0.3326,0.4177,0.3646,0.4199,0.0169,0.0101,1650.0000,178,1232.0000,126,0.3509,0.4373,0.3836,0.4484,0.0481,0.0234
2016-05-11,09:00:00,537,270,2277.0000,234,1186.0000,121,0.3620,0.4358,0.3783,0.4481,0.0231,0.0116,2394.0000,246,1225.0000,125,0.3806,0.4581,0.3907,0.4630,0.0978,0.0222
2016-05-11,10:00:00,628,274,2587.0000,274,1166.0000,117,0.3597,0.4363,0.3656,0.4270,0.0329,0.0104,2692.0000,288,1222.0000,122,0.3743,0.4586,0.3832,0.4453,0.1516,0.0228
2016-05-11,11:00:00,557,376,2296.0000,239,1656.0000,169,0.3561,0.4291,0.3813,0.4495,0.0268,0.0149,2430.0000,254,1711.0000,174,0.3769,0.4560,0.3940,0.4628,0.1128,0.0492
2016-05-11,12:00:00,583,427,2459.0000,256,1895.0000,191,0.3624,0.4391,0.3817,0.4473,0.0278,0.0180,2527.0000,266,1991.0000,200,0.3724,0.4563,0.4011,0.4684,0.1425,0.0576
2016-05-11,13:00:00,555,465,2272.0000,241,2165.0000,216,0.3570,0.4342,0.3955,0.4645,0.0257,0.0190,2372.0000,251,2231.0000,223,0.3727,0.4523,0.4076,0.4796,0.1053,0.0825
2016-05-11,14:00:00,578,517,2311.0000,244,2341.0000,235,0.3490,0.4221,0.3896,0.4545,0.0253,0.0244,2440.0000,259,2419.0000,243,0.3685,0.4481,0.4026,0.4700,0.1050,0.0970
2016-05-11,15:00:00,613,475,2579.0000,270,2214.0000,220,0.3661,0.4405,0.3998,0.4632,0.0346,0.0285,2677.0000,281,2264.0000,225,0.3800,0.4584,0.4088,0.4737,0.1738,0.0935
2016-05-11,16:00:00,686,401,2804.0000,293,1747.0000,176,0.3512,0.4271,0.3814,0.4389,0.0327,0.0170,2982.0000,310,1802.0000,182,0.3735,0.4519,0.3934,0.4539,0.1517,0.0530
2016-05-11,17:00:00,641,298,2505.0000,275,1295.0000,130,0.3427,0.4290,0.3769,0.4362,0.0292,0.0109,2634.0000,288,1330.0000,134,0.3604,0.4493,0.3871,0.4497,0.1366,0.0276
2016-05-11,18:00:00,649,155,2509.0000,276,618.0000,62,0.3399,0.4253,0.3488,0.4000,0.0281,0.0072,2640.0000,291,666.0000,67,0.3576,0.4484,0.3758,0.4323,0.1276,0.0119
2016-05-11,19:00:00,643,89,2502.0000,274,272.0000,29,0.3336,0.4261,0.2682,0.3258,0.0321,0.0058,2653.0000,290,319.0000,34,0.3537,0.4510,0.3146,0.3820,0.1113,0.0076
2016-05-11,20:00:00,661,48,2583.0000,283,94.0000,10,0.3402,0.4281,0.2035,0.2083,0.0281,0.0057,2743.0000,301,127.0000,14,0.3613,0.4554,0.2749,0.2917,0.1220,0.0054
2016-05-11,21:00:00,586,20,2153.0000,240,1.0000,1,0.3147,0.4096,0.0059,0.0500,0.0234,0.0041,2315.0000,256,9.0000,2,0.3384,0.4369,0.0529,0.1000,0.0822,0.0045
2016-05-11,22:00:00,674,18,2552.0000,285,17.0000,2,0.3288,0.4228,0.1104,0.1111,0.0304,0.0040,2709.0000,307,31.0000,3,0.3490,0.4555,0.2013,0.1667,0.1340,0.0044
2016-05-11,23:00:00,531,10,1917.0000,219,0.0000,0,0.3218,0.4124,0.0000,0.0000,0.0223,0.0038,1996.0000,229,0.0000,0,0.3351,0.4313,0.0000,0.0000,0.0719,0.0052
2016-05-12,00:00:00,177,8,524.0000,64,0.0000,0,0.2689,0.3616,0.0000,0.0000,0.0087,0.0040,581.0000,71,0.0000,0,0.2981,0.4011,0.0000,0.0000,0.0173,0.0045
2016-05-12,01:00:00,4,4,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0045,0.0043,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0064,0.0060
2016-05-12,02:00:00,2,4,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0045,0.0044,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0066,0.0056
2016-05-12,03:00:00,1,35,0.0000,0,69.0000,7,0.0000,0.0000,0.1760,0.2000,0.0050,0.0043,0.0000,0,102.0000,10,0.0000,0.0000,0.2602,0.2857,0.0048,0.0050
2016-05-12,04:00:00,7,215,0.0000,0,832.0000,90,0.0000,0.0000,0.3438,0.4186,0.0051,0.0097,0.0000,0,901.0000,97,0.0000,0.0000,0.3723,0.4512,0.0056,0.0167
2016-05-12,05:00:00,13,368,4.0000,1,1518.0000,159,0.0667,0.0769,0.3598,0.4321,0.0042,0.0131,4.0000,1,1614.0000,169,0.0667,0.0769,0.3826,0.4592,0.0047,0.0450
2016-05-12,06:00:00,14,455,1.0000,1,2008.0000,208,0.0077,0.0714,0.3789,0.4571,0.0050,0.0178,10.0000,2,2061.0000,214,0.0769,0.1429,0.3889,0.4703,0.0050,0.0585
2016-05-12,07:00:00,229,414,884.0000,93,1781.0000,183,0.3337,0.4061,0.3746,0.4420,0.0096,0.0148,946.0000,100,1829.0000,190,0.3571,0.4367,0.3846,0.4589,0.0225,0.0522
2016-05-12,08:00:00,406,310,1532.0000,164,1290.0000,132,0.3286,0.4039,0.3589,0.4258,0.0186,0.0126,1675.0000,179,1356.0000,139,0.3593,0.4409,0.3773,0.4484,0.0472,0.0266
2016-05-12,09:00:00,517,320,2087.0000,221,1369.0000,140,0.3505,0.4275,0.3668,0.4375,0.0269,0.0147,2189.0000,232,1412.0000,144,0.3677,0.4487,0.3783,0.4500,0.0835,0.0289
2016-05-12,10:00:00,705,352,3058.0000,321,1516.0000,159,0.3748,0.4553,0.3755,0.4517,0.0395,0.0127,3097.0000,326,1556.0000,163,0.3795,0.4624,0.3854,0.4631,268.7563,0.1161
2016-05-12,11:00:00,613,363,2556.0000,269,1558.0000,157,0.3575,0.4388,0.3677,0.4325,0.1390,0.0635,2669.0000,282,1635.0000,165,0.3733,0.4600,0.3859,0.4545,0.5766,0.1932
2016-05-12,12:00:00,573,451,2291.0000,244,2041.0000,207,0.3534,0.4258,0.3909,0.4590,0.0821,0.0413,2385.0000,253,2086.0000,211,0.3679,0.4415,0.3995,0.4678,0.1515,0.0974
2016-05-12,13:00:00,505,586,2017.0000,218,2742.0000,273,0.3493,0.4317,0.3966,0.4659,0.0292,0.0416,2085.0000,225,2796.0000,279,0.3611,0.4455,0.4045,0.4761,0.0998,0.1786
2016-05-12,14:00:00,713,609,2953.0000,314,2912.0000,286,0.3535,0.4404,0.4062,0.4696,0.0455,0.0505,3062.0000,327,2956.0000,290,0.3666,0.4586,0.4124,0.4762,0.3513,0.3625
2016-05-12,15:00:00,552,551,2038.0000,228,2524.0000,253,0.3267,0.4130,0.3957,0.4592,0.0318,0.0375,2129.0000,240,2585.0000,259,0.3412,0.4348,0.4052,0.4701,0.1194,0.1793
2016-05-12,16:00:00,731,475,2913.0000,319,2176.0000,217,0.3487,0.4364,0.3943,0.4568,0.0434,0.0249,2982.0000,329,2253.0000,223,0.3570,0.4501,0.4082,0.4695,0.1924,0.0851
2016-05-12,17:00:00,746,374,2904.0000,322,1636.0000,165,0.3449,0.4316,0.3858,0.4412,0.0454,0.0163,3043.0000,339,1680.0000,170,0.3614,0.4544,0.3961,0.4545,0.1921,0.0504
2016-05-12,18:00:00,758,220,2876.0000,320,874.0000,88,0.3342,0.4222,0.3556,0.4000,0.0468,0.0107,3034.0000,342,933.0000,94,0.3526,0.4512,0.3796,0.4273,0.1697,0.0181
2016-05-12,19:00:00,670,127,2555.0000,283,371.0000,38,0.3357,0.4224,0.2762,0.2992,0.0349,0.0077,2687.0000,298,465.0000,48,0.3530,0.4448,0.3462,0.3780,0.1496,0.0107
2016-05-12,20:00:00,593,38,2366.0000,252,58.0000,7,0.3389,0.4250,0.1662,0.1842,0.0253,0.0050,2490.0000,268,80.0000,10,0.3566,0.4519,0.2292,0.2632,0.1025,0.0057
2016-05-12,21:00:00,780,29,3079.0000,344,39.0000,5,0.3461,0.4410,0.1585,0.1724,0.0388,0.0049,3214.0000,359,50.0000,7,0.3613,0.4603,0.2033,0.2414,0.2059,0.0056
2016-05-12,22:00:00,619,15,2379.0000,264,12.0000,1,0.3328,0.4265,0.1034,0.0667,0.0272,0.0045,2517.0000,281,25.0000,3,0.3521,0.4540,0.2155,0.2000,0.1096,0.0050
2016-05-12,23:00:00,669,13,2427.0000,277,0.0000,0,0.3190,0.4141,0.0000,0.0000,0.0297,0.0053,2539.0000,292,0.0000,0,0.3337,0.4365,0.0000,0.0000,0.1282,0.0053
2016-05-13,00:00:00,314,8,1000.0000,116,0.0000,0,0.2755,0.3694,0.0000,0.0000,0.0153,0.0053,1166.0000,134,0.0000,0,0.3212,0.4268,0.0000,0.0000,0.0293,0.0043
2016-05-13,01:00:00,54,3,144.0000,16,0.0000,0,0.2334,0.2963,0.0000,0.0000,0.0058,0.0043,170.0000,20,0.0000,0,0.2755,0.3704,0.0000,0.0000,0.0082,0.0048
2016-05-13,02:00:00,2,9,0.0000,0,16.0000,2,0.0000,0.0000,0.1702,0.2222,0.0047,0.0044,0.0000,0,16.0000,2,0.0000,0.0000,0.1702,0.2222,0.0048,0.0051
2016-05-13,03:00:00,0,40,0.0000,0,109.0000,12,0.0000,0.0000,0.2390,0.3000,0.0063,0.0058,0.0000,0,125.0000,14,0.0000,0.0000,0.2741,0.3500,0.0046,0.0071
2016-05-13,04:00:00,5,298,0.0000,0,1276.0000,133,0.0000,0.0000,0.3693,0.4463,0.0046,0.0120,0.0000,0,1303.0000,136,0.0000,0.0000,0.3771,0.4564,0.0048,0.0286
2016-05-13,05:00:00,5,400,0.0000,0,1759.0000,182,0.0000,0.0000,0.3795,0.4550,0.0043,0.0170,1.0000,1,1779.0000,185,0.0204,0.2000,0.3838,0.4625,0.0060,0.0488
2016-05-13,06:00:00,18,530,22.0000,2,2361.0000,244,0.1202,0.1111,0.3832,0.4604,0.0047,0.0224,36.0000,3,2449.0000,252,0.1967,0.1667,0.3974,0.4755,0.0049,0.1008
2016-05-13,07:00:00,138,415,468.0000,52,1779.0000,187,0.2990,0.3768,0.3707,0.4506,0.0073,0.0168,514.0000,56,1832.0000,193,0.3284,0.4058,0.3817,0.4651,0.0118,0.0590
2016-05-13,08:00:00,362,382,1295.0000,143,1622.0000,167,0.3163,0.3950,0.3758,0.4372,0.0197,0.0191,1353.0000,152,1700.0000,175,0.3305,0.4199,0.3939,0.4581,0.0585,0.0847
2016-05-13,09:00:00,453,323,1755.0000,186,1373.0000,144,0.3394,0.4106,0.3745,0.4458,0.0240,0.0196,1895.0000,202,1415.0000,148,0.3665,0.4459,0.3860,0.4582,0.0764,0.0328
2016-05-13,10:00:00,591,300,2390.0000,256,1245.0000,129,0.3514,0.4332,0.3614,0.4300,0.0329,0.0119,2574.0000,276,1274.0000,134,0.3784,0.4670,0.3698,0.4467,0.1437,0.0300
2016-05-13,11:00:00,661,430,2674.0000,292,1939.0000,196,0.3560,0.4418,0.3890,0.4558,0.0377,0.0239,2782.0000,306,1981.0000,201,0.3703,0.4629,0.3974,0.4674,0.1689,0.0595
2016-05-13,12:00:00,519,477,2042.0000,227,2217.0000,223,0.3463,0.4374,0.3959,0.4675,0.0438,0.0413,2156.0000,239,2258.0000,226,0.3656,0.4605,0.4032,0.4738,0.1057,0.0902
2016-05-13,13:00:00,566,516,2354.0000,246,2374.0000,238,0.3547,0.4346,0.3905,0.4612,0.0264,0.0247,2443.0000,261,2438.0000,246,0.3681,0.4611,0.4010,0.4767,0.1111,0.0951
2016-05-13,14:00:00,636,519,2501.0000,273,2239.0000,232,0.3400,0.4292,0.3735,0.4470,0.0300,0.0223,2625.0000,289,2340.0000,244,0.3569,0.4544,0.3903,0.4701,0.1409,0.1237
2016-05-13,15:00:00,661,415,2554.0000,282,1871.0000,190,0.3356,0.4266,0.3894,0.4578,0.0421,0.0246,2700.0000,299,1896.0000,192,0.3547,0.4523,0.3946,0.4627,0.1639,0.0691
2016-05-13,16:00:00,515,309,1867.0000,211,1329.0000,133,0.3205,0.4097,0.3696,0.4304,0.0297,0.0133,1974.0000,223,1401.0000,141,0.3389,0.4330,0.3896,0.4563,0.0745,0.0416
2016-05-13,17:00:00,613,286,2292.0000,261,1074.0000,117,0.3321,0.4258,0.3404,0.4091,0.0276,0.0130,2459.0000,277,1170.0000,126,0.3563,0.4519,0.3708,0.4406,0.1123,0.0250
2016-05-13,18:00:00,651,174,2479.0000,278,546.0000,63,0.3304,0.4270,0.2926,0.3621,0.0320,0.0078,2600.0000,295,623.0000,71,0.3466,0.4531,0.3339,0.4080,0.1121,0.0172
2016-05-13,19:00:00,682,86,2486.0000,281,194.0000,21,0.3211,0.4120,0.2160,0.2442,0.0304,0.0060,2678.0000,304,260.0000,27,0.3459,0.4457,0.2895,0.3140,0.1342,0.0076
2016-05-13,20:00:00,656,33,2518.0000,285,44.0000,5,0.3340,0.4345,0.1287,0.1515,0.0345,0.0050,2673.0000,302,53.0000,6,0.3545,0.4604,0.1550,0.1818,0.1245,0.0062
2016-05-13,21:00:00,663,20,2454.0000,282,22.0000,2,0.3265,0.4253,0.1122,0.1000,0.0345,0.0045,2618.0000,302,26.0000,3,0.3483,0.4555,0.1327,0.1500,0.1218,0.0049
2016-05-13,22:00:00,727,20,2710.0000,317,10.0000,2,0.3269,0.4360,0.0769,0.1000,0.0337,0.0044,2822.0000,330,10.0000,2,0.3404,0.4539,0.0769,0.1000,0.1463,0.0048
2016-05-13,23:00:00,596,11,2116.0000,246,0.0000,0,0.3170,0.4128,0.0000,0.0000,0.0254,0.0071,2254.0000,266,4.0000,1,0.3377,0.4463,0.0444,0.0909,0.0890,0.0046
2016-05-14,00:00:00,153,8,435.0000,54,0.0000,0,0.2661,0.3529,0.0000,0.0000,0.0084,0.0044,484.0000,59,7.0000,1,0.2960,0.3856,0.1207,0.1250,0.0157,0.0045
2016-05-14,01:00:00,38,4,47.0000,8,0.0000,0,0.1146,0.2105,0.0000,0.0000,0.0064,0.0049,68.0000,10,0.0000,0,0.1659,0.2632,0.0000,0.0000,0.0062,0.0041
2016-05-14,02:00:00,0,7,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0044,0.0049,0.0000,0,9.0000,1,0.0000,0.0000,0.1084,0.1429,0.0054,0.0080
2016-05-14,03:00:00,0,35,0.0000,0,78.0000,9,0.0000,0.0000,0.1970,0.2571,0.0043,0.0048,0.0000,0,95.0000,11,0.0000,0.0000,0.2399,0.3143,0.0044,0.0054
2016-05-14,04:00:00,3,128,0.0000,0,442.0000,45,0.0000,0.0000,0.3055,0.3516,0.0044,0.0069,0.0000,0,502.0000,52,0.0000,0.0000,0.3469,0.4062,0.0044,0.0102
2016-05-14,05:00:00,6,183,0.0000,0,662.0000,71,0.0000,0.0000,0.3181,0.3880,0.0046,0.0082,0.0000,0,745.0000,79,0.0000,0.0000,0.3580,0.4317,0.0045,0.0139
2016-05-14,06:00:00,10,276,0.0000,0,1126.0000,119,0.0000,0.0000,0.3548,0.4312,0.0049,0.0125,7.0000,1,1220.0000,130,0.1273,0.1000,0.3844,0.4710,0.0045,0.0243
2016-05-14,07:00:00,32,310,49.0000,6,1263.0000,132,0.1536,0.1875,0.3531,0.4258,0.0056,0.0131,51.0000,7,1335.0000,139,0.1599,0.2188,0.3732,0.4484,0.0056,0.0274
2016-05-14,08:00:00,205,295,557.0000,68,1206.0000,126,0.2478,0.3317,0.3598,0.4271,0.0110,0.0118,679.0000,82,1274.0000,133,0.3020,0.4000,0.3801,0.4508,0.0186,0.0247
2016-05-14,09:00:00,265,244,941.0000,101,947.0000,100,0.3102,0.3811,0.3381,0.4098,0.0116,0.0099,1000.0000,109,1019.0000,107,0.3296,0.4113,0.3638,0.4385,0.0224,0.0202
2016-05-14,10:00:00,427,197,1540.0000,174,777.0000,80,0.3162,0.4075,0.3412,0.4061,0.0174,0.0084,1683.0000,190,842.0000,86,0.3456,0.4450,0.3698,0.4365,0.0502,0.0162
2016-05-14,11:00:00,399,204,1508.0000,165,823.0000,85,0.3258,0.4135,0.3464,0.4167,0.0184,0.0086,1617.0000,178,878.0000,91,0.3494,0.4461,0.3695,0.4461,0.0740,0.0161
2016-05-14,12:00:00,360,200,1323.0000,143,836.0000,84,0.3149,0.3972,0.3577,0.4200,0.0214,0.0098,1422.0000,153,895.0000,90,0.3384,0.4250,0.3830,0.4500,0.0412,0.0170
2016-05-14,13:00:00,373,217,1429.0000,157,869.0000,88,0.3322,0.4209,0.3400,0.4055,0.0161,0.0090,1514.0000,168,953.0000,95,0.3519,0.4504,0.3728,0.4378,0.0519,0.0212
